candidate,estimator_mode,num_users,num_satellites,grid,runtime_seconds,cache_status,step_b_position_error_m,step_b_sync_error_km,c7_position_error_m,c7_sync_error_km,position_ratio,sync_ratio,both_improved,position_improved,sync_improved,fallback_triggered,fallback_reason,fallback_behavior,affected_state_blocks,position_update_norm,ue_clock_update_norm,satellite_clock_update_norm,drift_update_norm,raw_position_update_norm,raw_ue_clock_update_norm,raw_satellite_clock_update_norm,raw_drift_update_norm,residual_scale_factor,residual_scale_enabled,p_position_eig_min,p_position_eig_max,p_delta_eig_min,p_delta_eig_max,p_drift_eig_min,p_drift_eig_max,clock_drift_prior_scale,safeguard_clock_update_to_cov_scale,safeguard_common_clock_component,safeguard_common_clock_ratio,objective_before,objective_after,objective_after_full_update,objective_decreased,truth_state_used_for_acceptance,truth_state_used_for_covariance,truth_state_used_for_safeguard
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,1,8,medium,0.01600000000325963,not_used_deterministic_medium,2.45137931002319,0.000230806891985665,0.13160615642552292,0.000230806891985665,0.05368657387594494,1.0,False,True,False,True,single_user_clock_update_not_observable,clock_and_drift_reverted_to_step_b,ue_clock;satellite_clock,0.0023516381513134688,0.0,0.0,0.0,0.0023516381513134688,0.00035200746390990495,0.0002876831979622881,0.0,80.06882179802467,True,4e-06,4e-06,3.156915336230451e-07,2.5369456121410095e-06,0.0,0.0,2.5e-09,0.13406490525646272,1.7056892831440826e-05,0.10612196257699211,1120.9635051723453,71.53485532584148,3.047254495485805,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,1,12,medium,0.014999999955762178,not_used_deterministic_medium,2.45137931002319,0.00021670856713031127,0.23707386456967214,0.00021670856713031127,0.09671039630640818,1.0,False,True,False,True,single_user_clock_update_not_observable,clock_and_drift_reverted_to_step_b,ue_clock;satellite_clock,0.002295926400724871,0.0,0.0,0.0,0.002295926400724871,0.0003056891318338542,0.000429585364686077,0.0,63.41351461159727,True,4e-06,4e-06,2.222409659446526e-07,2.3604675173676067e-06,0.0,0.0,2.5e-09,0.13154893941152623,3.407044212813587e-05,0.22384853178919129,1395.09732145514,63.457504989182574,3.2820230570333795,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,3,4,medium,0.01600000000325963,not_used_deterministic_medium,2.3854571589654223,0.00022334941693775843,0.05808916643419008,6.820980505945852e-05,0.024351376932454937,0.30539504420764524,True,True,True,False,none,none,,0.0040863304397047474,0.00032336897497012084,0.0004525562702807286,0.0,0.0040863304397047474,0.00032336897497012084,0.0004525562702807286,0.0,81.45317816667384,True,0.0013907716800110647,0.0020449572429270405,0.0004,0.0004,0.0,0.0,2.5e-09,0.011353682804557855,5.483062014862335e-05,0.24146623211374194,3421.033483000301,1.9454450746023733,1.9454450746023733,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,3,8,medium,0.01600000000325963,not_used_deterministic_medium,2.3854571589654223,0.00020120708050330168,0.08468103558182272,6.698397926010499e-05,0.03549887084056838,0.33291064654658525,True,True,True,False,none,none,,0.004049606192739284,0.0003223991959402339,0.0004689218250009252,0.0,0.004049606192739284,0.0003223991959402339,0.0004689218250009252,0.0,63.93700718809274,True,0.0006436895018176252,0.0008220876643979953,0.0003825671168055895,0.0004,0.0,0.0,2.5e-09,0.009024679535508638,5.549673778199038e-05,0.30839664140708567,4731.338531918863,3.1315241362965396,3.1315241362965396,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,3,12,medium,0.031000000017229468,not_used_deterministic_medium,2.3854571589654223,0.0002217597529154505,0.10977291358901736,7.074481775501205e-05,0.04601755817598757,0.31901558702576954,True,True,True,False,none,none,,0.004020353758620391,0.0002897907389959728,0.0006021136969968636,0.0,0.004020353758620391,0.0002897907389959728,0.0006021136969968636,0.0,55.45049530173918,True,0.0004241408492347562,0.00047068439060991434,0.00011392334018592794,0.0004,0.0,0.0,2.5e-09,0.00941880794712454,2.186327109291294e-05,0.12242184082417203,5877.752501984353,6.064886903566429,6.064886903566429,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,5,4,medium,0.01600000000325963,not_used_deterministic_medium,2.1566993497952156,0.000230806891985665,0.06778789464554157,6.085707765502196e-05,0.03143131408278034,0.2636709724370002,True,True,True,False,none,none,,0.004871755712506597,0.00046985140978887257,0.00042348531855732914,0.0,0.004871755712506597,0.00046985140978887257,0.00042348531855732914,0.0,51.692401477956594,True,0.0006500612027162905,0.0009183744232313482,0.0004,0.0004,0.0,0.0,2.5e-09,0.011181739610775485,0.00010465407335177868,0.4679686569115189,3721.8529064128747,2.7307787521256572,2.7307787521256572,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,5,8,medium,0.031000000017229468,not_used_deterministic_medium,2.1566993497952156,0.00021670856713031127,0.08457669079955288,5.4303102848226475e-05,0.03921580020302026,0.25058124635918483,True,True,True,False,none,none,,0.004853499612955748,0.00048594716951557457,0.0005224452667570924,0.0,0.004853499612955748,0.00048594716951557457,0.0005224452667570924,0.0,45.27461260229889,True,0.0003472644391059592,0.0004024326828009965,0.00019191928579452214,0.0004,0.0,0.0,2.5e-09,0.01074826431414888,4.053400759125667e-05,0.19679375050866066,5795.150413094258,9.897750036871818,9.897750036871818,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,5,12,medium,0.030999999959021807,not_used_deterministic_medium,2.1566993497952156,0.0002041554194817378,0.0832062986093236,5.857732798111434e-05,0.0385803884149287,0.28692516774630233,True,True,True,False,none,none,,0.004854308592986413,0.0004928620823945069,0.0006411389906994694,0.0,0.004854308592986413,0.0004928620823945069,0.0006411389906994694,0.0,44.484775117295484,True,0.000256513306629444,0.00026158411520210733,6.852220648203735e-05,0.0004,0.0,0.0,2.5e-09,0.01171345557875455,1.3924753426937386e-05,0.06887598914351485,8185.198621582369,14.54746090848545,14.54746090848545,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,7,4,medium,0.01600000000325963,not_used_deterministic_medium,2.2052785017877277,0.00020120708050330168,0.0672139314362339,7.975888300051772e-05,0.03047865899102828,0.3964019695579695,True,True,True,False,none,none,,0.005999004825711259,0.0006065498421621598,0.0002509143838772142,0.0,0.005999004825711259,0.0006065498421621598,0.0002509143838772142,0.0,55.3757430668127,True,0.000562823534092247,0.0007597930796824194,0.0004,0.0004,0.0,0.0,2.5e-09,0.010378592619707925,3.1228668158522765e-05,0.15044750913154933,5648.325792814896,6.1645728716305825,6.1645728716305825,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,7,8,medium,0.031000000017229468,not_used_deterministic_medium,2.2052785017877277,0.0002217597529154505,0.042853558925615626,5.42477367481396e-05,0.019432266215299348,0.24462390508174145,True,True,True,False,none,none,,0.0060124890449814025,0.0006346739205720325,0.0006870396211025085,0.0,0.0060124890449814025,0.0006346739205720325,0.0006870396211025085,0.0,52.84720972110446,True,0.00031144845812283354,0.00036493483764856523,0.0001755205700183477,0.0004,0.0,0.0,2.5e-09,0.013247992772195096,4.374017875427175e-05,0.17497727100796978,9618.192169241012,17.118234341967533,17.118234341967533,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,7,12,medium,0.061999999976251274,not_used_deterministic_medium,2.2052785017877277,0.00021224762761652447,0.04696710993481089,5.902019638893242e-05,0.021297586629868564,0.2780723490373535,True,True,True,False,none,none,,0.006009206796125091,0.0006246198414734545,0.0008655734326129458,0.0,0.006009206796125091,0.0006246198414734545,0.0008655734326129458,0.0,51.89791345468954,True,0.00022473917949288174,0.00023139532021868318,6.058136695382621e-05,0.0004,0.0,0.0,2.5e-09,0.015110880472630572,1.833268443254975e-05,0.0728669241111372,13597.253325128659,19.80006514297454,19.80006514297454,True,False,False,False
